# x_m,y_m,w_tr_right_m,w_tr_left_m
-1.5262646986009982,0.756600674141744,0.002406879250021213,0.000616519482320847
-1.5213334280916602,0.7592183878662658,0.012563187170073653,0.0004816002272135194
-1.5163435573847546,0.7617648658181861,0.022414724126879594,0.00016622491935265103
-1.5112970282109641,0.7642405717721344,0.017474353293101836,2.364214545492987e-05
-1.506195782300971,0.7666459695027408,0.009630260130106238,0.0011456685725800826
-1.5010417613854594,0.7689815227846367,0.0019087402200604262,0.0002709575088767309
-1.4958369071951116,0.7712476953924511,0.005698918260443553,0.0009736951908789201
-1.4905831614606115,0.7734449511008153,0.013200173638019274,0.00021376950288407888
-1.4852824659126411,0.7755737536843591,0.0206013958355722,0.0013190562567426082
-1.4799367622818842,0.7776345669177132,0.027908007964785254,0.0007988682149776246
-1.4745479922990234,0.7796278545755073,0.028168535235490344,7.493656884616653e-05
-1.4691180976947416,0.781554080432372,0.02100704911851436,0.0004994891862237865
-1.4636490201997217,0.7834137082629374,0.013934604349333253,0.0009013881153888433
-1.4581427015446478,0.7852072018418346,0.0069476837614435485,0.0011050208417389704
-1.4526010834602014,0.7869350249436926,4.332298389705506e-05,0.0010814968057044877
-1.447026107677066,0.7885976413431426,0.006780955919267128,0.0007982552897250618
-1.4414197159259259,0.7901955148148149,0.013527202629237607,0.00021843953337216305
-1.4357838499374629,0.7917291091333395,0.020197089711405963,0.0006998626011590035
-1.4301204514423596,0.7931988880733465,0.026791957679307025,0.002004545760065677
-1.4244314621712995,0.7946053154094667,0.029492122926330466,0.0008685984809824377
-1.4187188238549666,0.7959488549163302,0.02304800123639656,0.00034890125238119996
-1.4129844782240424,0.7972299703685669,0.016676844778884755,0.000111160255426912
-1.4072303670092101,0.7984491255408075,0.01037798569218043,0.0021933156253201662
-1.4014584319411543,0.7996067842076824,0.004150958542742975,0.0007273249258079685
-1.3956706147505566,0.8007034101438218,0.002004523744232635,0.0009511629906190258
-1.3898688571680997,0.8017394671238556,0.004368112064439304,0.00010708128550606912
-1.3840551009244675,0.8027154189224147,0.0014153298837230393,0.0002060699706974776
-1.378231287750343,0.8036317293141291,0.007267812626223759,1.4114419537831295e-05
-1.3723993593764088,0.8044888620736289,0.013185959723353803,0.0006550453728977748
-1.3665612575333477,0.8052872809755445,0.01916645046161287,0.0017718974441508894
-1.3607189239518436,0.8060274497945067,0.025029412749354038,0.001964308661421638
-1.354874300362579,0.8067098323051451,0.019372053874624234,0.003587134103739037
-1.3490293284962365,0.8073348922820903,0.013786370105972083,0.0008052145941260024
-1.3431859500835002,0.8079030934999727,0.008272887251806926,0.00215173114242379
-1.337346106855052,0.8084148997334224,0.0028321818835519174,0.0020249783140632504
-1.3315117405415755,0.8088707747570699,0.0025351273674213684,0.0008273834367176774
-1.3256847928737532,0.8092711823455451,0.00782838782803932,0.0040856575982698325
-1.3198672055822689,0.8096165862734785,0.013046920195021126,0.00012427393598178174
-1.314060920397805,0.8099074503155007,0.018190025409635966,0.0038739418899599943
-1.3082678790510451,0.8101442382462417,0.02325699105884902,0.0010694405273539457
-1.3024900232726717,0.8103274138403317,0.028247097360060053,0.0028819999135522175
-1.2967292947933677,0.8104574408724013,0.028758414880553914,0.0020080054750100194
-1.2909876353438166,0.8105347831170804,0.023896306082488123,0.0018948864283676284
-1.2852669866547013,0.8105599043489996,0.01911166000994045,0.0019774071872248546
-1.2795692904567044,0.8105332683427893,0.014405297789968935,0.0009130636241666783
-1.2738964884805095,0.8104553388730793,0.00977803701844726,0.003864151726401411
-1.2682505224567993,0.8103265797145004,0.005230687754729664,6.286418026466193e-05
-1.262633334116257,0.8101474546416826,0.0007640487081455124,0.0037624941741270096
-1.2570468651895652,0.8099184274292563,0.0036210964134921002,0.00013538671910012312
-1.2514930574074072,0.8096399618518518,0.007923982422084086,0.002737960437462317
-1.2459738525004662,0.8093125216840995,0.012143866062239115,0.0016817207800262912
-1.240491192199425,0.8089365707006294,0.01628002934687969,0.0017200769637903991
-1.2350470182349667,0.808512572676072,0.020331782843480292,0.0016091043282803104
-1.229643272337774,0.8080409913850576,0.024298468939547464,0.0007100591767867048
-1.2242818962385305,0.8075222906022165,0.02817946511702736,0.00018925215011189833
-1.2189648316679187,0.8069569341021788,0.02902369711462461,0.0002907372144170436
-1.213694020356622,0.806345385659575,0.025276399030086227,0.002199601196087733
-1.208471404035323,0.8056881090490354,0.021617704535296364,0.00041131482658185095
-1.203298924434705,0.8049855680451903,0.018048426443468955,0.0005178421501172665
-1.1981785232854512,0.8042382264226697,0.014569352629067809,7.414100455974484e-05
-1.193112142318244,0.8034465479561044,0.011181244339929017,0.00015640971947034017
-1.188101723263767,0.8026109964201241,0.00788483452892876,0.0017422864121699679
-1.183149207852703,0.8017320355893596,0.004680826189545596,0.00021093370734981046
-1.178256537815735,0.8008101292384411,0.0015698906789555127,0.0009476622753609147
-1.173425654883546,0.7998457411419986,0.0014473339886071786,0.00079641838135914
-1.168658500786819,0.7988393350746625,0.004370244896512659,0.0010584589624194694
-1.1639570172562372,0.7977913748110634,0.007198276047842085,0.0005096824674555249
-1.1593231460224838,0.7967023241258314,0.009930900275560641,0.00114017249265438
-1.1547588288162411,0.7955726467935966,0.012567631262662273,0.001050001190657989
-1.1502660073681925,0.7944028065889897,0.015108025695380134,0.0005021202000391881
-1.1458466234090212,0.7931932672866405,0.017551685573641302,0.0030977348291802314
-1.14150261866941,0.7919444926611797,0.01989826070374548,0.0005028255180549619
-1.137235934880042,0.7906569464872375,0.022147451398518272,0.0006030629093131502
-1.1330485137716002,0.7893310925394441,0.02429901140968416,0.000358078694716277
-1.1289422970747678,0.7879673945924298,0.026352751115445744,0.0006937906475795812
-1.1249192265202272,0.786566316420825,0.028308540982674314,0.0018826478541417117
-1.120981243838662,0.7851283217992598,0.030166315316838374,0.0006440262558917866
-1.117130290760755,0.7836538745023647,0.028541603819045202,0.0016018910420972801
-1.1133683090171893,0.7821434383047701,0.026989202384320954,0.00015980869915985696
-1.1096972403386482,0.7805974769811058,0.025554872870741898,0.001104370351856344
-1.1061190264558138,0.7790164543060025,0.02424068108394329,0.0008488217811440618
-1.1026356090993703,0.7774008340540906,0.023048893352266616,1.3997912258868193e-05
-1.09924893,0.77575108,0.021905158943125787,0.0008550941042137044
-1.09924893,0.77575108,0.021905158943125787,0.0008550941042137044
-1.0959583290779955,0.7741223816021764,0.020770569628009643,0.00033240081235235856
-1.0927604734534713,0.7725684436346734,0.01956608507898533,0.0006605692082169006
-1.0896532965659351,0.7710875037546262,0.018368802257954498,0.0006133374000072256
-1.086634731854892,0.7696777996191689,0.017178902344334102,0.0006150877450052668
-1.0837027127598502,0.7683375688854364,0.015996577860007605,0.0007056914531837031
-1.0808551727203162,0.7670650492105631,0.014822031611095755,5.492977020180125e-05
-1.0780900451757962,0.7658584782516832,0.013655475363763908,7.855096183891874e-05
-1.075405263565798,0.764716093665932,0.01249712822303178,8.896676860498841e-05
-1.072798761329827,0.7636361331104433,0.011347214683725708,7.89063515274831e-05
-1.0702684719073912,0.7626168342423523,0.010205962324141905,0.00014677769824101726
-1.067812328737997,0.7616564347187927,0.009073599116023184,4.054191266044039e-05
-1.0654282652611513,0.7607531721969002,0.007950350329528939,0.00015489978444867232
-1.063114214916361,0.7599052843338086,0.006836435019408353,0.00043999937782240054
-1.0608681111431322,0.7591110087866525,0.005732062088994211,0.0008161564646418359
-1.0586878873809722,0.7583685832125665,0.004637425942373044,0.0011161908767909345
-1.0565714770693877,0.7576762452686852,0.0035527017523697127,0.0010521056874041688
-1.0545168136478857,0.7570322326121434,0.002478040393040763,0.00026714494060434504
-1.0525218305559725,0.756434782900075,0.0014135631100219883,0.0003996292152987035
-1.0505844612331559,0.7558821337896154,0.0003593560299320868,0.0005432227533647556
-1.0487026391189418,0.7553725229378987,0.0006845353598658241,0.0014013795995117425
-1.0468742976528367,0.754904188002059,0.001718111598902714,0.000628815586548667
-1.0450973702743482,0.754475366639232,0.0027414243167315304,0.00017210819262271013
-1.0433697904229828,0.754084296506551,0.00375458075394666,0.0007792888732628622
-1.0416894915382473,0.7537292152611514,0.004757747505173351,0.0007567585068422617
-1.0400544070596482,0.7534083605601672,0.005751153240920598,0.0001328874612232114
-1.038462470426693,0.7531199700607338,0.0067350901732805574,0.00012970433061092133
-1.0369116150788882,0.7528622814199851,0.0077099140575907785,0.00030850364512885866
-1.03539977445574,0.7526335322950556,0.008676042571565679,0.00016516133643130525
-1.0339248819967555,0.7524319603430798,0.009633951986793189,0.00042541421462647153
-1.032484871141442,0.7522558032211928,0.01058417214453847,8.184999464532682e-05
-1.0310776753293056,0.7521032985865285,0.01152727986531408,9.315321039259573e-06
-1.0297012279998534,0.7519726840962218,0.012463891053130612,0.00035543106897076087
-1.0283534625925925,0.7518621974074073,0.013394651890295642,0.000181005002921333
-1.0270323125470293,0.7517700761772197,0.014320229643109276,0.0015395308873041727
-1.0257357113026706,0.7516945580627931,0.015241303695729371,0.002830432986211307
-1.0244615922990232,0.7516338807212621,0.016158557480297934,0.0027623492229921784
-1.0232078889755942,0.7515862818097618,0.017072671958217867,0.0023218920688809264
-1.0219725347718898,0.7515499989854262,0.017984321216283437,0.001897475794912512
-1.020753463127417,0.7515232699053899,0.01889417056562071,0.0014868496137190473
-1.0195486074816835,0.7515043322267879,0.019802877275594363,0.0010877721607068685
-1.018355901274195,0.7514914236067545,0.02071109375714107,0.000698010386863475
-1.0171732779444582,0.7514827817024236,0.02161947266301532,0.00031533818366227904
-1.0159986709319808,0.7514766441709309,0.022528673040763603,6.246523340110678e-05
-1.0148300136762691,0.7514712486694104,0.023439366408945363,0.0004376171506816794
-1.0136652396168293,0.7514648328549962,0.02435224147730025,0.0008123333544121773
-1.012502282193169,0.7514556343848235,0.024807283067681235,0.0011888302577211629
-1.0113390748447952,0.7514418909160269,0.0239020100298579,0.0015693271064251264
-1.010173551011214,0.7514218401057405,0.02300570800253527,0.001956048205171562
-1.0090036441319323,0.751393719611099,0.022117745246760214,0.0023512250969250663
-1.0078272876464573,0.7513557670892375,0.02123746856075286,0.0027570986211366724
-1.0066424149942956,0.7513062201972898,0.020364196505055252,0.002926728942421422
-1.0054469596149536,0.7512433165923906,0.019497215223855988,0.002499775751315692
-1.0042388549479386,0.7511652939316746,0.01863577759391944,0.002055082031180529
-1.0030160344327572,0.7510703898722765,0.01777910605878761,0.0015904793979874448
-1.0017764315089162,0.7509568420713306,0.01692639911711736,0.0011037840574355804
-1.0005179796159225,0.7508228881859715,0.016076841077800733,0.0005927939912221215
-0.9992386121932826,0.7506667658733339,0.01522961440826631,5.5286951220424075e-05
-0.9979362626805035,0.7504867127905522,0.014383913809495621,0.0005109806797386045
-0.9966088645170921,0.750280966594761,0.013538961060617267,0.0011082741643351265
-0.9952543511425549,0.7500477649430949,0.012694019683132171,0.0017388798864118892
-0.993870655996399,0.7497853454926883,0.011848408565334164,0.0024051041356297586
-0.992455712518131,0.7494919459006759,0.011001513840219216,0.0029089191292632076
-0.9910074541472577,0.7491658038241924,0.01015279850097047,0.0021735788307654063
-0.9895238143232858,0.748805156920372,0.009301809443193976,0.0013963630442197436
-0.9880027264857224,0.7484082428463494,0.008448181821484754,0.0005749456699995039
-0.986442124074074,0.7479732992592592,0.007591640783367204,0.00029301655054507914
-0.9848399405278475,0.747498563816236,0.006732000785312808,0.0012098806117580194
-0.9831941092865497,0.7469822741744143,0.005869162798138989,0.002178014040478524
-0.9815025637896875,0.7464226679909286,0.00500310977217155,0.0027298265984019403
-0.9797632374767673,0.7458179829229135,0.004133900759481828,0.001665796120122825
-0.9779740637872963,0.7451664566275034,0.0032616640871606854,0.0005442623497517525
-0.9761329761607813,0.7444663267618332,0.0023865899491049805,0.0006371539057910023
-0.9742379080367287,0.7437158309830372,0.0015089227415201348,0.001880833201215082
-0.9722867928546457,0.74291320694825,0.0006289534160544995,0.0026506943203653873
-0.9702775640540389,0.7420566923146061,0.000252987930120416,0.0012925437914202032
-0.9682081550744153,0.7411445247392402,0.001136539061490477,0.00013407634404022912
-0.9660764993552813,0.7401749418792867,0.0020213120921916067,0.0016315358602268452
-0.9638805303361437,0.7391461813918803,0.0029068993816340313,0.002547521613972515
-0.9616181814565097,0.7380564809341554,0.0037928788008703114,0.0009211579408043992
-0.9592873861558859,0.7369040781632467,0.004678818361951706,0.0007821788920851814
-0.9568860778737791,0.7356872107362885,0.00556428022485677,0.002564835994056711
-0.9544121900496959,0.7344041163104157,0.006448824112833247,0.0012447030731227652
-0.9518636561231435,0.7330530325427627,0.007332010177999017,0.0006808993633382846
-0.9492384095336284,0.7316321970904639,0.008213401365747679,0.0026918482625982684
-0.9465343837206572,0.730139847610654,0.00909256532973302,0.0007979034841193662
-0.9437495121237371,0.7285742217604676,0.009969075949864773,0.0013659408222161116
-0.9408817281823747,0.7269335571970392,0.01084251450442448,0.0018665543523889501
-0.9379289653360768,0.7252160915775034,0.011712470544778392,0.0004562436432312503
-0.93488915702435,0.7234200625589947,0.012578542517683429,0.0025204879200322644
-0.9317602366867016,0.7215437077986476,0.013440338176176929,3.289237461610962e-05
-0.9285401377626381,0.7195852649535969,0.01429747481588595,0.002552981479684924
-0.925226793691666,0.7175429716809767,0.01514957936937764,9.757791720113165e-05
-0.9218181379132926,0.7154150656379219,0.015996288387169724,0.0025682299615875917
-0.9183121038670243,0.713199784481567,0.016837247930219696,0.000265606887590728
-0.9147066249923682,0.7108953658690466,0.017672113395218896,0.0019552241692343568
-0.9109996347288309,0.7085000474574951,0.018500549290879787,0.0010595994872570028
-0.9071890665159191,0.706012066904047,0.019322228980568797,0.0009139028474692637
-0.9032728537931399,0.7034296618658373,0.0201368344041692,0.00228683687101302
-0.89924893,0.70075107,0.020925536472595218,0.0005579257606141074
-0.89924893,0.70075107,0.020925536472595218,0.0005579257606141074
-0.8951155744102901,0.6979188671702539,0.02184984493034899,0.0009535608302961558
-0.8908742829560269,0.6948798167100553,0.02262600850397675,0.002200773036801405
-0.8865278149731475,0.6916384365720568,0.023271465890328562,0.0016059273384229076
-0.8820789297975881,0.6881992447089094,0.02378653655790481,0.0007827071718752452
-0.8775303867652857,0.684566759073265,0.024172092949931577,0.00019430029213723702
-0.872884945212177,0.6807454976177756,0.024429483525530735,0.000170567349920595
-0.8681453644741981,0.6767399782950926,0.02456046685343452,0.00032307569208873645
-0.8633144038872863,0.6725547190578679,0.024567155011184505,0.0002743235642606848
-0.8583948227873777,0.6681942378587528,0.024451964763022534,3.534029428441745e-05
-0.8533893805104097,0.6636630526503996,0.024217575221145576,0.0003829031832061548
-0.8483008363923181,0.6589656813854594,0.023866890910849963,0.0009694831965495843
-0.8431319497690402,0.6541066420165846,0.02340300934972475,0.001713511886505681
-0.8378854799765125,0.6490904524964266,0.022829192412191494,0.0017168524255542297
-0.8325641863506712,0.6439216307776366,0.022148840884847115,0.0006685743707579607
-0.8271708282274537,0.6386046948128671,0.02136547172834533,0.0004998435676415269
-0.8217081649427957,0.633144162554769,0.020482697651510787,0.0017774950412445803
-0.816178955832635,0.6275445519559951,0.01950420867638141,0.001060789742635903
-0.8105859602329074,0.6218103809691959,0.018433755431942665,0.00040108179090961397
-0.8049319374795499,0.6159461675470242,0.017275133962066876,0.001934100435338031
-0.7992196469084994,0.609956429642131,0.01603217187167006,0.0006757467889580964
-0.7934518478556918,0.6038456852071681,0.014708715666246529,0.000944390133073998
-0.7876312996570645,0.5976184521947875,0.013308619165014019,0.001637627900113431
-0.7817607616485536,0.5912792485576405,0.011835732888216141,4.151610089200108e-06
-0.7758429931660962,0.5848325922483791,0.010293894335497348,0.0016302534871842815
-0.7698807535456285,0.5782830012196548,0.008686919085518111,0.0011140414224658443
-0.763876802123088,0.5716349934241198,0.007018592657673717,0.00017470066381599094
-0.7578338982344103,0.5648930868144254,0.0052926630854425675,0.0007179886590146905
-0.7517548012155324,0.5580617993432231,0.003512834157859583,4.218848866571163e-06
-0.7456422704023915,0.551145648963165,0.001682759291275588,9.676416273435529e-08
-0.7394990651309237,0.5441491536269029,0.00019396400191435786,0.0011632647161276951
-0.7333279447370656,0.5370768312870878,0.00019819313742180524,0.0008504046498425569
-0.7271316685567539,0.5299331998963721,0.00407327458133021,0.0008962817533961715
-0.7209129959259258,0.5227227774074074,0.006068988359223659,4.577737981999714e-05
-0.7146746861805177,0.5154500817728453,0.004391802498379814,0.0009206527197643074
-0.7084194986564657,0.5081196309453375,0.0029422948379667023,0.0002685019306505097
-0.7021501926897069,0.5007359428775356,0.0011988588060420208,0.0005281754866144797
-0.6958695276161783,0.4933035355220917,0.006622513610904087,0.0007760353172880494
-0.6895802627718156,0.48582692683165707,0.009855545415301089,0.000122271408679129
-0.6832851574925561,0.4783106347588834,0.0018037320482239905,0.0004174673142031471
-0.6769869711143369,0.47075917725642297,0.003449050512698147,0.0008548504478416378
-0.6706884629730939,0.4631770722769271,0.009148849683163186,0.0012008782998220592
-0.6643923924047638,0.4555688377730472,0.005658622976012362,0.00042764574749507353
-0.6581015187452837,0.44793899169743556,0.0023012184581577165,0.001577666290178826
-0.6518186013305899,0.4402920520027436,0.0004252291176806827,0.0017898901060596406
-0.6455463994966191,0.43263253664162277,0.0024779624628454423,0.001163873010964475
-0.6392876725793079,0.4249649635667252,0.004133441866302855,0.0016110737107711169
-0.6330451799145933,0.4172938507307026,0.008259880402370518,0.0014890319305210895
-0.6268216808384117,0.40962371608620635,0.011133191018806908,0.00048540798620161856
-0.6206199346866995,0.40195907758588834,0.01283035491044413,0.001229207610355846
-0.6144427007953941,0.3943044531824005,0.006499247124072089,4.917965054984189e-05
-0.6082927385004313,0.3866643608283941,0.0028984547998191306,0.0009174682627461759
-0.6021728071377483,0.3790433184765211,0.0023283566673075406,0.00035169934613905657
-0.5960856660432815,0.3714458440794332,0.0011064286073956217,0.0005279987958197655
-0.5900340745529676,0.3638764555897821,0.004504266000902647,0.0002991017030020413
-0.5840207920027435,0.35633967096021946,0.007862922667632893,4.593907629619722e-05
-0.5780485777285455,0.348840008143397,0.0033552586656672876,0.00023197713455429196
-0.5721201910663105,0.34138198509196654,0.007356719305103785,8.395918322274336e-05
-0.566238391351975,0.33397011975857954,0.003510717326257152,0.0002630863671154379
-0.5604059379214757,0.32660893009588793,0.00027575253973357786,0.0012129288578354215
-0.5546255901107494,0.3193029340565434,0.004000802815999137,0.0014358016310801979
-0.5489001072557325,0.3120566495931975,0.001336786678713842,0.0009344959399140175
-0.5432322486923618,0.3048745946585022,0.007763619118446779,0.0004152516231081907
-0.5376247737565739,0.29776128720510886,0.0036715346069105914,0.0001202390670187288
-0.5320804417843057,0.29072124518566955,0.00033889013892196546,0.0006701664446311904
-0.5266020121114934,0.2837589865528358,0.004266156429315559,0.0011598277845279391
-0.521192244074074,0.27687902925925917,0.008108835934158655,0.0004980603066717039
-0.5158538970079841,0.27008589125759175,0.004620247666893757,0.00016962709266939998
